"status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1555526239426953216","2022-08-05 12:08:50","iradespoir","📣 Calling all journalists 📣
Are you writing about inflation in #Africa?

Check out our online guide to the most authoritative data sources from around the continent, here 👉👉 https://t.co/ZvKbYrGMRN

#inflation #economicdata #Africadata #dataresources https://t.co/NumIVI46IV","Twitter Web App",140,,,,FALSE,"Retweet",0,9,,,"Africa",,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1555484304922361856","📣 Calling all journalists 📣
Are you writing about inflation in #Africa?

Check out our online guide to the most authoritative data sources from around the continent, here 👉👉 https://t.co/ZvKbYrGMRN

#inflation #economicdata #Africadata #dataresources https://t.co/NumIVI46IV","2022-08-05 09:22:12","Hootsuite Inc.",11,9,"x1375010074838642690","Africa_DataHub","Africa Data Hub",421,226,842,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iradespoir/status/1555526239426953216","Espoir Iradukunda","Nairobi, Kenya ","Data-Enviro Journalist|Founder @insideburundi, Fellow @globalforests, 2021 Fellow @AIJC & @gijn, Mentor @infonile, Mentee @Code4Africa,&Alumni @YALIRLCEA CH35","https://t.co/vb9sGNsBMK",FALSE,245,457,1,5054,6252,"2014-01-23 18:01:20",FALSE,"https://t.co/vb9sGNsBMK","http://www.insideburundi.org",,"https://pbs.twimg.com/profile_banners/2306999382/1654897421","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1550785520887861249/2xxZLc33_normal.jpg"
"x1554589553926758400","2022-08-02 22:06:47","iradespoir","With the Kenyan elections in a week, ADH partner @mediahackza has published a guide on how to make an election map:https://t.co/r5KxLplxCh. They released new datasets for the Kenyan elections on the #ADH data portal. Find them here &amp; create your own map:https://t.co/k2xB50FfON","Twitter Web App",140,,,,FALSE,"Retweet",0,5,,,,,,,,,,,,,,,,"x1375010074838642690 x142231479","Africa_DataHub mediahackza","en",,,,,,,,,,,,,,,,"x1554403685119164416","With the Kenyan elections in a week, ADH partner @mediahackza has published a guide on how to make an election map:https://t.co/r5KxLplxCh. They released new datasets for the Kenyan elections on the #ADH data portal. Find them here &amp; create your own map:https://t.co/k2xB50FfON","2022-08-02 09:48:12","Twitter Web App",8,5,"x1375010074838642690","Africa_DataHub","Africa Data Hub",421,226,842,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iradespoir/status/1554589553926758400","Espoir Iradukunda","Nairobi, Kenya ","Data-Enviro Journalist|Founder @insideburundi, Fellow @globalforests, 2021 Fellow @AIJC & @gijn, Mentor @infonile, Mentee @Code4Africa,&Alumni @YALIRLCEA CH35","https://t.co/vb9sGNsBMK",FALSE,245,457,1,5054,6252,"2014-01-23 18:01:20",FALSE,"https://t.co/vb9sGNsBMK","http://www.insideburundi.org",,"https://pbs.twimg.com/profile_banners/2306999382/1654897421","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1550785520887861249/2xxZLc33_normal.jpg"
"x1554405727787261953","2022-08-02 09:56:19","iradespoir","How Africa Data Hub is promoting data journalism in Africa 🌍

@Africa_DataHub seeks to support and promote quality data-driven journalism and in turn, facilitate evidence-based decision-making about the pandemic across the continent.

Read more: https://t.co/C3VwWNCchK https://t.co/0N9PsU4ntc","Twitter for Android",140,,,,FALSE,"Retweet",0,4,,,,,,,,,,,,,,,,"x864795004291751937 x1375010074838642690","jamlabafrica Africa_DataHub","en",,,,,,,,,,,,,,,,"x1554391555372466176","How Africa Data Hub is promoting data journalism in Africa 🌍

@Africa_DataHub seeks to support and promote quality data-driven journalism and in turn, facilitate evidence-based decision-making about the pandemic across the continent.

Read more: https://t.co/C3VwWNCchK https://t.co/0N9PsU4ntc","2022-08-02 09:00:00","TweetDeck",7,4,"x864795004291751937","jamlabafrica","JamlabAfrica",2784,553,12863,"South Africa","Strengthening innovation in African independent journalism and media to grow the diversity of voices. Sign up for our newsletter: https://t.co/SSxaWLUpBn",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iradespoir/status/1554405727787261953","Espoir Iradukunda","Nairobi, Kenya ","Data-Enviro Journalist|Founder @insideburundi, Fellow @globalforests, 2021 Fellow @AIJC & @gijn, Mentor @infonile, Mentee @Code4Africa,&Alumni @YALIRLCEA CH35","https://t.co/vb9sGNsBMK",FALSE,245,457,1,5054,6252,"2014-01-23 18:01:20",FALSE,"https://t.co/vb9sGNsBMK","http://www.insideburundi.org",,"https://pbs.twimg.com/profile_banners/2306999382/1654897421","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1550785520887861249/2xxZLc33_normal.jpg"
"x1555506393351946241","2022-08-05 10:49:58","jamlabafrica","📣 Calling all journalists 📣
Are you writing about inflation in #Africa?

Check out our online guide to the most authoritative data sources from around the continent, here 👉👉 https://t.co/ZvKbYrGMRN

#inflation #economicdata #Africadata #dataresources https://t.co/NumIVI46IV","Twitter Web App",140,,,,FALSE,"Retweet",0,9,,,"Africa",,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1555484304922361856","📣 Calling all journalists 📣
Are you writing about inflation in #Africa?

Check out our online guide to the most authoritative data sources from around the continent, here 👉👉 https://t.co/ZvKbYrGMRN

#inflation #economicdata #Africadata #dataresources https://t.co/NumIVI46IV","2022-08-05 09:22:12","Hootsuite Inc.",11,9,"x1375010074838642690","Africa_DataHub","Africa Data Hub",421,226,842,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamlabafrica/status/1555506393351946241","JamlabAfrica","South Africa","Strengthening innovation in African independent journalism and media to grow the diversity of voices. Sign up for our newsletter: https://t.co/SSxaWLUpBn","https://t.co/s9fr22Idx5",FALSE,2784,553,48,12863,1754,"2017-05-17 10:49:30",FALSE,"https://t.co/s9fr22Idx5","http://jamlab.africa",,"https://pbs.twimg.com/profile_banners/864795004291751937/1614186379","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1356660071464398848/oRrSj-_y_normal.jpg"
"x1554391555372466176","2022-08-02 09:00:00","jamlabafrica","How Africa Data Hub is promoting data journalism in Africa 🌍

@Africa_DataHub seeks to support and promote quality data-driven journalism and in turn, facilitate evidence-based decision-making about the pandemic across the continent.

Read more: https://t.co/C3VwWNCchK https://t.co/0N9PsU4ntc","TweetDeck",269,,,,FALSE,"Tweet",7,4,,,,,"bit.ly/3LE8OGP","https://t.co/C3VwWNCchK","http://bit.ly/3LE8OGP","http://pbs.twimg.com/media/FZEl3AsXgAAiJcP.jpg","https://t.co/0N9PsU4ntc","https://twitter.com/jamlabafrica/status/1554391555372466176/photo/1","photo","http://pbs.twimg.com/media/FZEl3AsXgAAiJcP.jpg","https://t.co/0N9PsU4ntc","https://twitter.com/jamlabafrica/status/1554391555372466176/photo/1",,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamlabafrica/status/1554391555372466176","JamlabAfrica","South Africa","Strengthening innovation in African independent journalism and media to grow the diversity of voices. Sign up for our newsletter: https://t.co/SSxaWLUpBn","https://t.co/s9fr22Idx5",FALSE,2784,553,48,12863,1754,"2017-05-17 10:49:30",FALSE,"https://t.co/s9fr22Idx5","http://jamlab.africa",,"https://pbs.twimg.com/profile_banners/864795004291751937/1614186379","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1356660071464398848/oRrSj-_y_normal.jpg"
"x1555490969046466564","2022-08-05 09:48:41","geocarta","📣 Calling all journalists 📣
Are you writing about inflation in #Africa?

Check out our online guide to the most authoritative data sources from around the continent, here 👉👉 https://t.co/ZvKbYrGMRN

#inflation #economicdata #Africadata #dataresources https://t.co/NumIVI46IV","Abdou Diouck",140,,,,FALSE,"Retweet",0,9,,,"Africa",,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1555484304922361856","📣 Calling all journalists 📣
Are you writing about inflation in #Africa?

Check out our online guide to the most authoritative data sources from around the continent, here 👉👉 https://t.co/ZvKbYrGMRN

#inflation #economicdata #Africadata #dataresources https://t.co/NumIVI46IV","2022-08-05 09:22:12","Hootsuite Inc.",11,9,"x1375010074838642690","Africa_DataHub","Africa Data Hub",421,226,842,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/geocarta/status/1555490969046466564","Africa & Géospatiale",,"#climat,#environnement,#datascience, #urbanisme, #géomatique, #télédétection,#opensource, #geoafrica,","https://t.co/yglu32ybUV",FALSE,474,200,17,2374,308,"2014-04-19 00:11:21",FALSE,"https://t.co/yglu32ybUV","https://geoafrica.fr",,"https://pbs.twimg.com/profile_banners/2493409233/1656417853","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1528056572156469255/TucCtion_normal.jpg"
"x1555489807400304640","2022-08-05 09:44:04","africanofilter","Check out the latest GIJN Africa newsletter!

Read stories &amp; resources featuring @iwatchafrica, @PremiumTimesng, @AFPFactCheck, &amp; @africanofilter.

Grants &amp; training opportunities by @Africa_DataHub, @M28Investigates, @AfricanIIJ, @fijnigeria.

Details: https://t.co/cbIecNUkw4 https://t.co/OavgdukfQ1","Twitter for Android",144,,,,FALSE,"Retweet",0,5,,,,,,,,,,,,,,,,"x4845723581 x890525828932653057 x373978904","gijnAfrica iwatchafrica PremiumTimesng","en",,,,,,,,,,,,,,,,"x1555164174451343360","Check out the latest GIJN Africa newsletter!

Read stories &amp; resources featuring @iwatchafrica, @PremiumTimesng, @AFPFactCheck, &amp; @africanofilter.

Grants &amp; training opportunities by @Africa_DataHub, @M28Investigates, @AfricanIIJ, @fijnigeria.

Details: https://t.co/cbIecNUkw4 https://t.co/OavgdukfQ1","2022-08-04 12:10:07","Buffer",9,5,"x4845723581","gijnAfrica","GIJN Africa",18983,3219,23445,"Kampala, Uganda","The global hub for investigative journalism, sharing resources, stories, events, and jobs. Follow GIJN's regional editions here: https://t.co/X0JXgtNHWL",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/africanofilter/status/1555489807400304640","Africanofilter","Africa","Working to shift stereotypical narratives about and within Africa, by investing in creative & media storytellers, narrative research and advocacy efforts.","https://t.co/Qf0sRzmws9",FALSE,6898,1558,0,2968,2375,"2018-02-23 13:37:53",FALSE,"https://t.co/Qf0sRzmws9","http://www.africanofilter.com",,"https://pbs.twimg.com/profile_banners/967030755955216384/1600329857","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1277863723391242240/Z0o23fh1_normal.jpg"
"x1555489720607850497","2022-08-05 09:43:43","JacquiRainers","📣 Calling all journalists 📣
Are you writing about inflation in #Africa?

Check out our online guide to the most authoritative data sources from around the continent, here 👉👉 https://t.co/ZvKbYrGMRN

#inflation #economicdata #Africadata #dataresources https://t.co/NumIVI46IV","Twitter for iPhone",140,,,,FALSE,"Retweet",0,9,,,"Africa",,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1555484304922361856","📣 Calling all journalists 📣
Are you writing about inflation in #Africa?

Check out our online guide to the most authoritative data sources from around the continent, here 👉👉 https://t.co/ZvKbYrGMRN

#inflation #economicdata #Africadata #dataresources https://t.co/NumIVI46IV","2022-08-05 09:22:12","Hootsuite Inc.",11,9,"x1375010074838642690","Africa_DataHub","Africa Data Hub",421,226,842,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JacquiRainers/status/1555489720607850497","Jacqueline Rainers Setai",,"Wife. Mom. Writer. TV maker. She/They, Joburg. https://t.co/bh6VzFJuuj https://t.co/MxrWjxKMla",,FALSE,613,1822,0,50564,39669,"2020-06-26 12:53:32",FALSE,,,,,,"http://pbs.twimg.com/profile_images/1276498984685764609/vHPDHhQ3_normal.jpg"
"x1555488290379382786","2022-08-05 09:38:02","ferialhaffajee","📣 Calling all journalists 📣
Are you writing about inflation in #Africa?

Check out our online guide to the most authoritative data sources from around the continent, here 👉👉 https://t.co/ZvKbYrGMRN

#inflation #economicdata #Africadata #dataresources https://t.co/NumIVI46IV","Twitter for iPhone",140,,,,FALSE,"Retweet",0,9,,,"Africa",,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1555484304922361856","📣 Calling all journalists 📣
Are you writing about inflation in #Africa?

Check out our online guide to the most authoritative data sources from around the continent, here 👉👉 https://t.co/ZvKbYrGMRN

#inflation #economicdata #Africadata #dataresources https://t.co/NumIVI46IV","2022-08-05 09:22:12","Hootsuite Inc.",11,9,"x1375010074838642690","Africa_DataHub","Africa Data Hub",421,226,842,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ferialhaffajee/status/1555488290379382786","Ferial Haffajee","Johannesburg","Yogi 🧘‍♀️","https://t.co/5XYP5QYgr9",FALSE,517863,3663,1063,83530,8235,"2009-11-13 10:39:14",TRUE,"https://t.co/5XYP5QYgr9","http://Facebook.com/FerialHaffajee",,"https://pbs.twimg.com/profile_banners/89672048/1387748303","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000120165883/023db6d73668bdca6f91543d817f3de6_normal.jpeg"
"x1555098883038105602","2022-08-04 07:50:40","Africa_DataHub","ADH  COMMUNITY JOURNALISM FELLOWSHIP PROGRAM!

The ADH #Fellowship Programme is for journalists based in Nigeria. It is an initiative of @Orodata  and @Africa_DataHub 
 .The fellowship will provide a grant sum per fellow.
Click here to apply https://t.co/xI9AvEMI8W
#adh https://t.co/NoHlsZIJ7r","Twitter Web App",140,,,,FALSE,"Retweet",0,1,,,"Fellowship",,,,,,,,,,,,,"x3212600548","Orodata","en",,,,,,,,,,,,,,,,"x1555090007894941697","ADH  COMMUNITY JOURNALISM FELLOWSHIP PROGRAM!

The ADH #Fellowship Programme is for journalists based in Nigeria. It is an initiative of @Orodata  and @Africa_DataHub 
 .The fellowship will provide a grant sum per fellow.
Click here to apply https://t.co/xI9AvEMI8W
#adh https://t.co/NoHlsZIJ7r","2022-08-04 07:15:24","Twitter Web App",2,1,"x3212600548","Orodata","O R O D A T A",2273,503,5271,"mail@orodataviz.com","Fostering equitable access to information. Improving data accessibility for citizens, captains of industry, civil society, and media.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1555098883038105602","Africa Data Hub","Africa","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,421,226,7,842,777,"2021-03-25 09:02:39",FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1659811114",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1555484304922361856","2022-08-05 09:22:12","Africa_DataHub","📣 Calling all journalists 📣
Are you writing about inflation in #Africa?

Check out our online guide to the most authoritative data sources from around the continent, here 👉👉 https://t.co/ZvKbYrGMRN

#inflation #economicdata #Africadata #dataresources https://t.co/NumIVI46IV","Hootsuite Inc.",250,,,,FALSE,"Tweet",11,9,,,"Africa inflation economicdata Africadata dataresources",,"ow.ly/TYz350Kcgw9","https://t.co/ZvKbYrGMRN","http://ow.ly/TYz350Kcgw9","http://pbs.twimg.com/media/FZYwu4AXwAAsfoW.png","https://t.co/NumIVI46IV","https://twitter.com/Africa_DataHub/status/1555484304922361856/photo/1","photo","http://pbs.twimg.com/media/FZYwu4AXwAAsfoW.png","https://t.co/NumIVI46IV","https://twitter.com/Africa_DataHub/status/1555484304922361856/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1555484304922361856","Africa Data Hub","Africa","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,421,226,7,842,777,"2021-03-25 09:02:39",FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1659811114",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1554403685119164416","2022-08-02 09:48:12","Africa_DataHub","With the Kenyan elections in a week, ADH partner @mediahackza has published a guide on how to make an election map:https://t.co/r5KxLplxCh. They released new datasets for the Kenyan elections on the #ADH data portal. Find them here &amp; create your own map:https://t.co/k2xB50FfON","Twitter Web App",281,,,,FALSE,"Tweet",8,5,,,"ADH",,"tinyurl.com/37btzptv tinyurl.com/4mp9nter","https://t.co/r5KxLplxCh https://t.co/k2xB50FfON","https://tinyurl.com/37btzptv https://tinyurl.com/4mp9nter",,,,,,,,,"x142231479","mediahackza","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1554403685119164416","Africa Data Hub","Africa","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,421,226,7,842,777,"2021-03-25 09:02:39",FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1659811114",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1554757398979551232","2022-08-03 09:13:44","Africa_DataHub","When the cost of milk doubles and you’re told inflation is only 10% have you ever been confused?🥛 How is inflation calculated and why doesn't it reflect the real increase in cost of living? Read this article to find some answers: https://t.co/pEyMyVmrSB
See the 🇿🇦 basket below⬇️ https://t.co/Hyqyi2UcPk","Twitter Web App",279,,,,FALSE,"Tweet",2,1,,,,,"bit.ly/3d532Ct","https://t.co/pEyMyVmrSB","https://bit.ly/3d532Ct","http://pbs.twimg.com/media/FZOasm7XEAIsjn3.jpg","https://t.co/Hyqyi2UcPk","https://twitter.com/Africa_DataHub/status/1554757398979551232/photo/1","photo","http://pbs.twimg.com/media/FZOasm7XEAIsjn3.jpg","https://t.co/Hyqyi2UcPk","https://twitter.com/Africa_DataHub/status/1554757398979551232/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1554757398979551232","Africa Data Hub","Africa","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,421,226,7,842,777,"2021-03-25 09:02:39",FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1659811114",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1555162002166792192","2022-08-04 12:01:29","Africa_DataHub","1/2 Have you met our talented #ADHfellows? They have produced a variety of interesting data stories with support &amp; training received during the different fellowship programmes offered by ADH.

Visit https://t.co/OAUFhKGYwC to see who they are &amp; to read their data stories. https://t.co/yIR1994hC3","Twitter Web App",280,,,,FALSE,"Tweet",2,0,,,"ADHfellows",,"bit.ly/3zYERi5","https://t.co/OAUFhKGYwC","https://bit.ly/3zYERi5","http://pbs.twimg.com/media/FZT_biaXwAEnhei.jpg","https://t.co/yIR1994hC3","https://twitter.com/Africa_DataHub/status/1555162002166792192/photo/1","photo","http://pbs.twimg.com/media/FZT_biaXwAEnhei.jpg","https://t.co/yIR1994hC3","https://twitter.com/Africa_DataHub/status/1555162002166792192/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1555162002166792192","Africa Data Hub","Africa","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,421,226,7,842,777,"2021-03-25 09:02:39",FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1659811114",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1555101299150036993","2022-08-04 08:00:16","Africa_DataHub","📣📣 Cancel all your plans 🇳🇬

Today is the last day to apply for our ADH Community Journalism Fellowship with @Orodata! 

Apply now before it’s too late - https://t.co/1g6Avs9oSx

#applynow #Nigeria #applicationdeadline #journalism https://t.co/MzKGpYa6K4","Hootsuite Inc.",230,,,,FALSE,"Tweet",1,0,,,"applynow Nigeria applicationdeadline journalism",,"ow.ly/j1PC50KbgcZ","https://t.co/1g6Avs9oSx","http://ow.ly/j1PC50KbgcZ","http://pbs.twimg.com/media/FZTUZArWAAEjuHO.jpg","https://t.co/MzKGpYa6K4","https://twitter.com/Africa_DataHub/status/1555101299150036993/photo/1","photo","http://pbs.twimg.com/media/FZTUZArWAAEjuHO.jpg","https://t.co/MzKGpYa6K4","https://twitter.com/Africa_DataHub/status/1555101299150036993/photo/1",,"x3212600548","Orodata","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1555101299150036993","Africa Data Hub","Africa","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,421,226,7,842,777,"2021-03-25 09:02:39",FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1659811114",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1554555390255370240","2022-08-02 19:51:01","Africa_DataHub","Are you writing about inflation?

Check out this guide, by @africa_datahub, which aims to help reporters understand inflation, &amp; also find the most authoritative data sources in Africa.  https://t.co/pdV2TGTELp @adamoxford","Twitter Web App",140,,,,FALSE,"Retweet",0,13,,,,,,,,,,,,,,,,"x4845723581 x1375010074838642690","gijnAfrica Africa_DataHub","en",,,,,,,,,,,,,,,,"x1554543808041422848","Are you writing about inflation?

Check out this guide, by @africa_datahub, which aims to help reporters understand inflation, &amp; also find the most authoritative data sources in Africa.  https://t.co/pdV2TGTELp @adamoxford","2022-08-02 19:05:00","Buffer",17,13,"x4845723581","gijnAfrica","GIJN Africa",18983,3219,23445,"Kampala, Uganda","The global hub for investigative journalism, sharing resources, stories, events, and jobs. Follow GIJN's regional editions here: https://t.co/X0JXgtNHWL",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1554555390255370240","Africa Data Hub","Africa","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,421,226,7,842,777,"2021-03-25 09:02:39",FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1659811114",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1553796938180468736","2022-07-31 17:37:12","Africa_DataHub","Are you a journalist in #Nigeria? Apply for @Africa_DataHub and @Orodata’s fellowship! Candidates will learn about data journalism and apply their knowledge to coverage of underreported local issues. 
🗓️ Deadline: Aug. 4 https://t.co/HfLB1bqFd7","Twitter Web App",140,,,,FALSE,"Retweet",0,6,,,"Nigeria",,,,,,,,,,,,,"x16616757 x1375010074838642690 x3212600548","IJNet Africa_DataHub Orodata","en",,,,,,,,,,,,,,,,"x1553221351510507520","Are you a journalist in #Nigeria? Apply for @Africa_DataHub and @Orodata’s fellowship! Candidates will learn about data journalism and apply their knowledge to coverage of underreported local issues. 
🗓️ Deadline: Aug. 4 https://t.co/HfLB1bqFd7","2022-07-30 03:30:02","Buffer",10,6,"x16616757","IJNet","IJNet",54166,1718,53509,"Washington, D.C.","IJNet offers journalism opportunities + resources in 8 languages. Also follow: @ICFJ @IJNetArabic @IJNetPortugues @IJNet_Russian @ijnetEs @IJNetPersian @IJNetfr",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1553796938180468736","Africa Data Hub","Africa","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,421,226,7,842,777,"2021-03-25 09:02:39",FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1659811114",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
"x1555115078214639618","2022-08-04 08:55:01","Africa_DataHub","We've published part two of our guide to reporting on inflation over at @Africa_DataHub, including a handy link to our new repository of country level data https://t.co/AZuszM9nGc https://t.co/2iJ2UfdbzP","Twitter Web App",139,,,,FALSE,"Retweet",0,1,,,,,,,,,,,,,,,,"x17902130 x1375010074838642690","adamoxford Africa_DataHub","en",,,,,,,,,,,,,,,,"x1555103305818324992","We've published part two of our guide to reporting on inflation over at @Africa_DataHub, including a handy link to our new repository of country level data https://t.co/AZuszM9nGc https://t.co/2iJ2UfdbzP","2022-08-04 08:08:15","TweetDeck",1,1,"x17902130","adamoxford","adamoxford",2457,2040,9442,"South Africa","Joburg-based words/data/strategy stuff. Excited about all things African tech. Currently working with news startups, @openup_za and @africa_datahub",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Africa_DataHub/status/1555115078214639618","Africa Data Hub","Africa","The source for accurate and up to date health data 
on the African continent.","https://t.co/lFta3XNpcr",FALSE,421,226,7,842,777,"2021-03-25 09:02:39",FALSE,"https://t.co/lFta3XNpcr","https://www.africadatahub.org/",,"https://pbs.twimg.com/profile_banners/1375010074838642690/1659811114",,"http://pbs.twimg.com/profile_images/1375386235489955840/G5t41l4s_normal.jpg"
