"status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1546569959177965568",2022-07-11 18:59:46,"jamlabafrica","Have you been seeing our posts about the @Africa_DataHub and wondering what its all about? Check out this feature on ADH work on @jamlabafrica to learn more!
https://t.co/7JAHt4mC7N
#DataJournalism #AfricanJournalism #OpenData https://t.co/3iZSBuUqNo","TweetDeck",140,,,,FALSE,"Retweet",0,2,,,,,,,,,,,,,,,,"x3189465946 x1375010074838642690","opencitieslabza Africa_DataHub","en",,,,,,,,,,,,,,,,"x1546434181055537153","Have you been seeing our posts about the @Africa_DataHub and wondering what its all about? Check out this feature on ADH work on @jamlabafrica to learn more!
https://t.co/7JAHt4mC7N
#DataJournalism #AfricanJournalism #OpenData https://t.co/3iZSBuUqNo",2022-07-11 10:00:14,"Twitter Web App",4,2,"x3189465946","opencitieslabza","Open Cities Lab",1787,325,2986,"Durban, South Africa","We combine the use of action research, co-design, data science, and technology with civic engagement to enable the development of inclusive cities.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamlabafrica/status/1546569959177965568","JamlabAfrica","South Africa","Strengthening innovation in African independent journalism and media to grow the diversity of voices. Sign up for our newsletter: https://t.co/SSxaWLUpBn","https://t.co/s9fr22Idx5",FALSE,2761,541,48,12680,1710,2017-05-17 10:49:30,FALSE,"https://t.co/s9fr22Idx5","http://jamlab.africa",,"https://pbs.twimg.com/profile_banners/864795004291751937/1614186379","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1356660071464398848/oRrSj-_y_normal.jpg"
"x1545823517714927623",2022-07-09 17:33:41,"Holatung","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni is an award-winning journalist https://t.co/vgEdWzixs5","Twitter for iPhone",140,,,,FALSE,"Retweet",0,5,,,,,,,,,,,,,,,,"x3212600548 x1375010074838642690 x4876539628 x973230136794501121","Orodata Africa_DataHub oloyenaija1 EgenukaN","en",,,,,,,,,,,,,,,,"x1545334594181939200","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni is an award-winning journalist https://t.co/vgEdWzixs5",2022-07-08 09:10:52,"Twitter Web App",12,5,"x3212600548","Orodata","O R O D A T A",2239,420,5179,"mail@orodataviz.com","Fostering equitable access to information. Improving data accessibility for citizens, captains of industry, civil society, and media.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Holatung/status/1545823517714927623","Son of Grace, #SoG ","Kuala Lumpur Federal Territory","E. Hacker | Journalist | @Microsoft Certified | Data Scientist #R #Python | Delegate @UNDataForum | Lead @iConceptMedia1 | #SoJo Fellow @nighealthwatch","https://t.co/OONde6FnQb",FALSE,634,1947,2,3443,3821,2011-07-21 04:29:19,FALSE,"https://t.co/OONde6FnQb","http://github.com/holatung",,"https://pbs.twimg.com/profile_banners/339466294/1603135830","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1482826574927998980/DrIaHP4d_normal.jpg"
"x1545476756999753730",2022-07-08 18:35:47,"Dev_Journalism","GIJN's Africa bulletin for July is out, with stories on...
👉 Fellowships by @CodaStory, @mongabay, @dw_akademie, @Dev_Journalism
👉 Data Journalism tips: @mediahackza, @Africa_DataHub
👉 Impact Stories from @MusebaThe, @fijnigeria, @cijm_director
Details: https://t.co/5NxweoykVM https://t.co/ewPUHTpXQo","Twitter for iPhone",140,,,,FALSE,"Retweet",0,3,,,,,,,,,,,,,,,,"x4845723581 x2252264353 x27740227 x252152531","gijnAfrica CodaStory mongabay dw_akademie","en",,,,,,,,,,,,,,,,"x1544628501709524992","GIJN's Africa bulletin for July is out, with stories on...
👉 Fellowships by @CodaStory, @mongabay, @dw_akademie, @Dev_Journalism
👉 Data Journalism tips: @mediahackza, @Africa_DataHub
👉 Impact Stories from @MusebaThe, @fijnigeria, @cijm_director
Details: https://t.co/5NxweoykVM https://t.co/ewPUHTpXQo",2022-07-06 10:25:07,"Buffer",1,3,"x4845723581","gijnAfrica","GIJN Africa",18533,3214,23107,"Kampala, Uganda","The global hub for investigative journalism, sharing resources, stories, events, and jobs. Follow GIJN's regional editions here: https://t.co/X0JXgtNHWL",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Dev_Journalism/status/1545476756999753730","Africa Centre For Development Journalism","Africa","Promoting & Supporting #Data, #Development & #Knowledge Based #Journalism In #Africa.
#Media For #SDGs. Innovation. Improved Governance, Planning & Policy.","https://t.co/7xjKG8rTLU",FALSE,2119,192,0,710,0,2021-11-17 22:07:12,FALSE,"https://t.co/7xjKG8rTLU","https://developmentjournalism.info/",,"https://pbs.twimg.com/profile_banners/1461092825949523973/1637252032",,"http://pbs.twimg.com/profile_images/1461365529877254152/PaIw6nLu_normal.jpg"
"x1545435373421182976",2022-07-08 15:51:20,"MatthewKauffman","📣Have you seen our latest ADH online course on Solutions Journalism? It’s free, self-paced &amp; only comprises of 3 modules.

Access it right here: https://t.co/c963CD3zx6. 

This course has been developed by @soljourno &amp; the training is delivered by @RGAMeyer &amp; @MatthewKauffman https://t.co/VCZynBj1bQ","Twitter for Android",144,,,,FALSE,"Retweet",0,4,,,,,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1544931743093776384","📣Have you seen our latest ADH online course on Solutions Journalism? It’s free, self-paced &amp; only comprises of 3 modules.

Access it right here: https://t.co/c963CD3zx6. 

This course has been developed by @soljourno &amp; the training is delivered by @RGAMeyer &amp; @MatthewKauffman https://t.co/VCZynBj1bQ",2022-07-07 06:30:05,"Hootsuite Inc.",8,4,"x1375010074838642690","Africa_DataHub","Africa Data Hub",377,217,759,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MatthewKauffman/status/1545435373421182976","Matthew Kauffman","West Hartford, CT","Investigative reporter. Data journalist. FOI fanatic.
Currently working on data project with @soljourno
matthew@solutionsjournalism.org","https://t.co/e0oI6ILb0w",FALSE,2645,979,128,2208,872,2009-06-15 03:45:50,TRUE,"https://t.co/e0oI6ILb0w","http://www.solutionsjournalism.org",,"https://pbs.twimg.com/profile_banners/47252003/1471071266","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/263510316/Kauffman_normal.jpg"
"x1545433099386949633",2022-07-08 15:42:18,"Sugardrugz1","Currently, there's no vaccine for #monkeypox. This was shared by @docjaph during our June #ADHtwitterSpace. This conversation was filled with interesting facts &amp; health data.

In case you missed it, catch it here: https://t.co/upX8rE9i24

#myths #africa #health #healthdata https://t.co/w6tMUxrsC6","Twitter for Android",140,,,,FALSE,"Retweet",0,2,,,"monkeypox ADHtwitterSpace",,,,,,,,,,,,,"x1375010074838642690 x1492962478438981634","Africa_DataHub docjaph","en",,,,,,,,,,,,,,,,"x1545347130352717831","Currently, there's no vaccine for #monkeypox. This was shared by @docjaph during our June #ADHtwitterSpace. This conversation was filled with interesting facts &amp; health data.

In case you missed it, catch it here: https://t.co/upX8rE9i24

#myths #africa #health #healthdata https://t.co/w6tMUxrsC6",2022-07-08 10:00:41,"Hootsuite Inc.",2,2,"x1375010074838642690","Africa_DataHub","Africa Data Hub",377,217,759,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Sugardrugz1/status/1545433099386949633","Sugardrugz","Anambra, Nigeria","Christian//student //I'm just tryna survive///",,FALSE,527,559,0,23337,22967,2022-06-16 10:29:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/1537381747796713472/1658089370",,"http://pbs.twimg.com/profile_images/1541885674269335553/G7ZTpX48_normal.jpg"
"x1545414363640741888",2022-07-08 14:27:51,"docjaph","Currently, there's no vaccine for #monkeypox. This was shared by @docjaph during our June #ADHtwitterSpace. This conversation was filled with interesting facts &amp; health data.

In case you missed it, catch it here: https://t.co/upX8rE9i24

#myths #africa #health #healthdata https://t.co/w6tMUxrsC6","Twitter for Android",140,,,,FALSE,"Retweet",0,2,,,"monkeypox ADHtwitterSpace",,,,,,,,,,,,,"x1375010074838642690 x1492962478438981634","Africa_DataHub docjaph","en",,,,,,,,,,,,,,,,"x1545347130352717831","Currently, there's no vaccine for #monkeypox. This was shared by @docjaph during our June #ADHtwitterSpace. This conversation was filled with interesting facts &amp; health data.

In case you missed it, catch it here: https://t.co/upX8rE9i24

#myths #africa #health #healthdata https://t.co/w6tMUxrsC6",2022-07-08 10:00:41,"Hootsuite Inc.",2,2,"x1375010074838642690","Africa_DataHub","Africa Data Hub",377,217,759,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/docjaph/status/1545414363640741888","Dr Japhet Olugbogi","Bur","Multiple Award Winning Public Health Physician. Chairman, @LagosNma Cmttee on COVID-19 and Infectious Diseases. Social Critic.Environmentalist. Lecturer.","https://t.co/ZQ7cdw9kvd",FALSE,1319,1069,0,820,486,2022-02-13 20:43:02,FALSE,"https://t.co/ZQ7cdw9kvd","https://youtu.be/0O6-mVqZGS4",,"https://pbs.twimg.com/profile_banners/1492962478438981634/1644792249",,"http://pbs.twimg.com/profile_images/1526617637861605376/tHkuv2IX_normal.jpg"
"x1545349198467534850",2022-07-08 10:08:54,"neneaboh","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni is an award-winning journalist https://t.co/vgEdWzixs5","Twitter for Android",140,,,,FALSE,"Retweet",0,5,,,,,,,,,,,,,,,,"x3212600548 x1375010074838642690 x4876539628 x973230136794501121","Orodata Africa_DataHub oloyenaija1 EgenukaN","en",,,,,,,,,,,,,,,,"x1545334594181939200","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni is an award-winning journalist https://t.co/vgEdWzixs5",2022-07-08 09:10:52,"Twitter Web App",12,5,"x3212600548","Orodata","O R O D A T A",2239,420,5179,"mail@orodataviz.com","Fostering equitable access to information. Improving data accessibility for citizens, captains of industry, civil society, and media.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/neneaboh/status/1545349198467534850","Foundational Igbo girl","Lagos, Nigeria","Nothing is impossible, the word itself says 'I'm possible'!” ... 
Digital Marketer

Anambra State",,FALSE,787,1272,1,8340,7165,2015-03-16 19:07:53,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1536662345728000001/PLn7Tqe0_normal.jpg"
"x1545348428716285954",2022-07-08 10:05:51,"lotufodunrin","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni is an award-winning journalist https://t.co/vgEdWzixs5","Twitter for Android",140,,,,FALSE,"Retweet",0,5,,,,,,,,,,,,,,,,"x3212600548 x1375010074838642690 x4876539628 x973230136794501121","Orodata Africa_DataHub oloyenaija1 EgenukaN","en",,,,,,,,,,,,,,,,"x1545334594181939200","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni is an award-winning journalist https://t.co/vgEdWzixs5",2022-07-08 09:10:52,"Twitter Web App",12,5,"x3212600548","Orodata","O R O D A T A",2239,420,5179,"mail@orodataviz.com","Fostering equitable access to information. Improving data accessibility for citizens, captains of industry, civil society, and media.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lotufodunrin/status/1545348428716285954","Lekan Otufodunrin","Lagos, Nigeria","ED, @mediacareerngr, Journalist, Media Career Development Specialist. SoJo Africa Fellow, Journalists for Christ.
https://t.co/L42RzCNVCa…","https://t.co/2u072rTc64",FALSE,35165,2625,89,21098,8078,2009-03-17 18:02:54,TRUE,"https://t.co/2u072rTc64","http://www.mediacareerng.org",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1278031342954000385/eFOi4WMg_normal.jpg"
"x1545334982897451008",2022-07-08 09:12:25,"oloyenaija1","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni is an award-winning journalist https://t.co/vgEdWzixs5","Twitter for iPhone",140,,,,FALSE,"Retweet",0,5,,,,,,,,,,,,,,,,"x3212600548 x1375010074838642690 x4876539628 x973230136794501121","Orodata Africa_DataHub oloyenaija1 EgenukaN","en",,,,,,,,,,,,,,,,"x1545334594181939200","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni is an award-winning journalist https://t.co/vgEdWzixs5",2022-07-08 09:10:52,"Twitter Web App",12,5,"x3212600548","Orodata","O R O D A T A",2239,420,5179,"mail@orodataviz.com","Fostering equitable access to information. Improving data accessibility for citizens, captains of industry, civil society, and media.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/oloyenaija1/status/1545334982897451008","Adesola Ikulajolu","Nigeria","Multimedia Journalist •Lead @roundcheck •Bylines: @withinnigeria @premiumtimesng @NigerianTribune @TheNationNews #BBC @CJIDAfrica •📧 adesolaikulajolu@gmail.com","https://t.co/yH50bkphfw",FALSE,1900,3426,1,10831,22897,2016-02-04 14:40:37,FALSE,"https://t.co/yH50bkphfw","https://muckrack.com/adesola-ikulajolu",,"https://pbs.twimg.com/profile_banners/4876539628/1642882920",,"http://pbs.twimg.com/profile_images/1521851037488926722/Hl3tzbkb_normal.jpg"
"x1545302180583903233",2022-07-08 07:02:04,"oloyenaija1","@SundayAwosoro @Orodata @Africa_DataHub @TecheconomyNG Thanks so much chief","Twitter for iPhone",20,"x1545165184884408324","x972846897504444416","SundayAwosoro",FALSE,"Tweet",1,0,,,,,,,,,,,,,,,,"x972846897504444416 x3212600548 x1375010074838642690 x919605666859438086","SundayAwosoro Orodata Africa_DataHub TecheconomyNG","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/oloyenaija1/status/1545302180583903233","Adesola Ikulajolu","Nigeria","Multimedia Journalist •Lead @roundcheck •Bylines: @withinnigeria @premiumtimesng @NigerianTribune @TheNationNews #BBC @CJIDAfrica •📧 adesolaikulajolu@gmail.com","https://t.co/yH50bkphfw",FALSE,1900,3426,1,10831,22897,2016-02-04 14:40:37,FALSE,"https://t.co/yH50bkphfw","https://muckrack.com/adesola-ikulajolu",,"https://pbs.twimg.com/profile_banners/4876539628/1642882920",,"http://pbs.twimg.com/profile_images/1521851037488926722/Hl3tzbkb_normal.jpg"
"x1545116685329367041",2022-07-07 18:44:59,"oloyenaija1","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN  is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni  is an award-winning journalist https://t.co/pOqFMPbgTE","Twitter for iPhone",140,,,,FALSE,"Retweet",0,5,,,,,,,,,,,,,,,,"x1503288646786502656 x1375010074838642690 x4876539628 x973230136794501121","20tendaily Africa_DataHub oloyenaija1 EgenukaN","en",,,,,,,,,,,,,,,,"x1545038817345695751","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN  is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni  is an award-winning journalist https://t.co/pOqFMPbgTE",2022-07-07 13:35:34,"Twitter Web App",15,5,"x1503288646786502656","20tendaily","Twentyten Insights",19,16,380,"Lagos","Twentytendaily focuses on data journalism that promotes accuracy in public debates and media in Nigeria in order to raise the quality of information available.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/oloyenaija1/status/1545116685329367041","Adesola Ikulajolu","Nigeria","Multimedia Journalist •Lead @roundcheck •Bylines: @withinnigeria @premiumtimesng @NigerianTribune @TheNationNews #BBC @CJIDAfrica •📧 adesolaikulajolu@gmail.com","https://t.co/yH50bkphfw",FALSE,1900,3426,1,10831,22897,2016-02-04 14:40:37,FALSE,"https://t.co/yH50bkphfw","https://muckrack.com/adesola-ikulajolu",,"https://pbs.twimg.com/profile_banners/4876539628/1642882920",,"http://pbs.twimg.com/profile_images/1521851037488926722/Hl3tzbkb_normal.jpg"
"x1545319065069273088",2022-07-08 08:09:10,"Bukolaafeni","@Africa_DataHub @Orodata @oloyenaija1 @ojuroungbesodiq @tunde_omolehin @AnngodwinJ Glad to be part of the cohort, watch out for community stories that we will be dishing out soon.","Twitter for Android",96,"x1544687265485668353","x1375010074838642690","Africa_DataHub",FALSE,"Tweet",3,0,,,,,,,,,,,,,,,,"x1375010074838642690 x3212600548 x4876539628 x4439303595 x887552676694831104 x1256790752346210305","Africa_DataHub Orodata oloyenaija1 ojuroungbesodiq tunde_omolehin AnngodwinJ","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bukolaafeni/status/1545319065069273088","Bukola afeni","","Bukola is a blogger, writer, Development Communications Expert and  a copywriter.","https://t.co/GJp3yIXqlb",FALSE,779,1750,1,3866,1215,2012-04-17 14:48:47,FALSE,"https://t.co/GJp3yIXqlb","http://www.newsbarng.com",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1052773716470497280/1tvct7e2_normal.jpg"
"x1545293367843737600",2022-07-08 06:27:03,"miguel_castro","📣Have you seen our latest ADH online course on Solutions Journalism? It’s free, self-paced &amp; only comprises of 3 modules.

Access it right here: https://t.co/c963CD3zx6. 

This course has been developed by @soljourno &amp; the training is delivered by @RGAMeyer &amp; @MatthewKauffman https://t.co/VCZynBj1bQ","Twitter for Android",144,,,,FALSE,"Retweet",0,4,,,,,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1544931743093776384","📣Have you seen our latest ADH online course on Solutions Journalism? It’s free, self-paced &amp; only comprises of 3 modules.

Access it right here: https://t.co/c963CD3zx6. 

This course has been developed by @soljourno &amp; the training is delivered by @RGAMeyer &amp; @MatthewKauffman https://t.co/VCZynBj1bQ",2022-07-07 06:30:05,"Hootsuite Inc.",8,4,"x1375010074838642690","Africa_DataHub","Africa Data Hub",377,217,759,"","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/miguel_castro/status/1545293367843737600","Miguel Castro","London","Global Galego. Rights, equality, and media; working for @GatesFoundation; @OpenSociety before. Global Board @conversationEDU & @Conversation_E. Tweets mine.","https://t.co/6bsh1rL5pc",FALSE,1703,1569,106,8535,6330,2008-12-02 16:07:41,FALSE,"https://t.co/6bsh1rL5pc","https://theconversation.com/es",,"https://pbs.twimg.com/profile_banners/17810466/1600951888","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1005583024002658304/ng-aisvA_normal.jpg"
"x1545165184884408324",2022-07-07 21:57:42,"SundayAwosoro","@oloyenaija1 @Orodata @Africa_DataHub @TecheconomyNG Congratulations, Sir!","Twitter for Android",21,"x1544587588236988416","x4876539628","oloyenaija1",FALSE,"Tweet",0,0,,,,,,,,,,,,,,,,"x4876539628 x3212600548 x1375010074838642690 x919605666859438086","oloyenaija1 Orodata Africa_DataHub TecheconomyNG","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SundayAwosoro/status/1545165184884408324","Sunday Awósòro","Nigeria","Fact-Checker @dubawaNG | U-Monitor @UdemeNG | #FNW22 @bcscotland Reporter @campreporterNG | Managing Editor @UCJFUOYE","https://t.co/RKLzKYDNzM",FALSE,189,719,0,322,1528,2018-03-11 14:49:09,FALSE,"https://t.co/RKLzKYDNzM","https://dubawa.org/author/sunday-awosoro/",,"https://pbs.twimg.com/profile_banners/972846897504444416/1617530759",,"http://pbs.twimg.com/profile_images/1542963432609255425/e_rCMreY_normal.jpg"
"x1545141937585459200",2022-07-07 20:25:19,"Olorunsaanumi_","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN  is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni  is an award-winning journalist https://t.co/pOqFMPbgTE","Twitter for Android",140,,,,FALSE,"Retweet",0,5,,,,,,,,,,,,,,,,"x1503288646786502656 x1375010074838642690 x4876539628 x973230136794501121","20tendaily Africa_DataHub oloyenaija1 EgenukaN","en",,,,,,,,,,,,,,,,"x1545038817345695751","Meet the @Africa_DataHub Pioneer Media Fellows!
@oloyenaija1 is a multimedia journalist.
@EgenukaN  is a Freelance Reporter with four years of experience in journalism.
@ojurongbesodiq is a journalist with over six years of experience.
@Bukolaafeni  is an award-winning journalist https://t.co/pOqFMPbgTE",2022-07-07 13:35:34,"Twitter Web App",15,5,"x1503288646786502656","20tendaily","Twentyten Insights",19,16,380,"Lagos","Twentytendaily focuses on data journalism that promotes accuracy in public debates and media in Nigeria in order to raise the quality of information available.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Olorunsaanumi_/status/1545141937585459200","BABA SHADE","Nigeria","Ex-Students union leader |OAP| Trained Journalist |Budding game changer |Farmer|Chelsea fan|",,FALSE,1859,4592,0,5610,14217,2012-05-15 05:39:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/580663140/1633374194","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1294581373190242310/mvHdQvMl_normal.jpg"
"x1545113217843826688",2022-07-07 18:31:12,"AnngodwinJ","Meet the @Africa_DataHub Media Fellows!

After a careful review of 100 applications across various media and civil society organizations.
8 journalists have been selected for the first cohort of the ADH Community Journalism Fellowship. https://t.co/XGdrjINiil","Twitter for Android",140,,,,FALSE,"Retweet",0,2,,,,,,,,,,,,,,,,"x3212600548 x1375010074838642690","Orodata Africa_DataHub","en",,,,,,,,,,,,,,,,"x1545029171604295681","Meet the @Africa_DataHub Media Fellows!

After a careful review of 100 applications across various media and civil society organizations.
8 journalists have been selected for the first cohort of the ADH Community Journalism Fellowship. https://t.co/XGdrjINiil",2022-07-07 12:57:14,"Twitter Web App",5,2,"x3212600548","Orodata","O R O D A T A",2239,420,5179,"mail@orodataviz.com","Fostering equitable access to information. Improving data accessibility for citizens, captains of industry, civil society, and media.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AnngodwinJ/status/1545113217843826688","Ann Godwin","PortHarcourt","Correspondent @GuardianNigeria, + Award winning Journalist + Media Coach/Mentor+ Ministry +Intentional+ Executive Director @Step-Up Media Network.",,FALSE,189,316,0,842,582,2020-05-03 03:42:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/1256790752346210305/1653034104",,"http://pbs.twimg.com/profile_images/1460866881309614084/SNJkwIZ-_normal.jpg"
